imdb_id,month,country,platform,streams,total_minutes
tt16442822,2023-10-01,Brazil,HBO Max,17.0,26.0
tt16442822,2023-10-01,Mexico,HBO Max,8.0,33.0
tt16442822,2023-11-01,Colombia,HBO Max,2.0,151.0
tt16442822,2023-12-01,Brazil,HBO Max,28.0,2961.0
tt16442822,2023-12-01,Mexico,HBO Max,27.0,2070.0
tt16491414,2023-11-01,Colombia,Disney+,0.0,0.0
tt16491414,2023-12-01,Argentina,Disney+,0.0,0.0
tt16491414,2023-12-01,Brazil,Disney+,0.0,0.0
tt16491414,2023-12-01,Colombia,Disney+,0.0,0.0
tt16491414,2023-12-01,Mexico,Disney+,0.0,0.0
tt16491414,2024-01-01,Colombia,Disney+,2.0,6.0
tt16491414,2024-01-01,Mexico,Disney+,14.0,632.0
tt16491414,2024-03-01,Brazil,Disney+,0.0,0.0
tt16491414,2024-06-01,Brazil,Disney+,41.0,2525.0
tt16491414,2024-07-01,Argentina,Disney+,24.0,64.0
tt16491414,2024-11-01,Colombia,Disney+,5.0,13.0
tt16491414,2026-06-01,Argentina,Disney+,3.0,273.0
tt16527824,2025-09-01,Colombia,Amazon,4.0,573.0
tt16527824,2025-10-01,Brazil,Amazon,72.0,8609.0
tt16539454,2025-02-01,Argentina,Netflix,12.0,2824.0
tt16539454,2025-02-01,Brazil,Netflix,162.0,12520.0
tt16539454,2025-02-01,Colombia,Netflix,9.0,699.0
tt16539454,2025-02-01,Mexico,Netflix,13.0,3051.0
tt16539454,2025-03-01,Argentina,Netflix,7.0,1590.0
tt16539454,2025-03-01,Brazil,Netflix,92.0,3631.0
tt16539454,2025-03-01,Colombia,Netflix,70.0,11646.0
tt16539454,2025-03-01,Mexico,Netflix,12.0,3233.0
tt16539454,2025-04-01,Brazil,Netflix,16.0,2108.0
tt16539454,2025-04-01,Colombia,Netflix,2.0,456.0
tt16539454,2025-05-01,Brazil,Netflix,23.0,5346.0
tt16539454,2025-05-01,Colombia,Netflix,1.0,449.0
tt16539454,2025-05-01,Mexico,Netflix,1.0,422.0
tt16539454,2025-06-01,Colombia,Netflix,1.0,419.0
tt16539454,2025-07-01,Brazil,Netflix,16.0,3736.0
tt16539454,2025-07-01,Colombia,Netflix,3.0,679.0
tt16539454,2025-09-01,Mexico,Netflix,3.0,721.0
tt16539454,2025-10-01,Brazil,Netflix,2.0,531.0
tt16539454,2026-01-01,Mexico,Netflix,4.0,914.0
tt1660648,2024-03-01,Argentina,Amazon,611.0,51445.0
tt1660648,2024-03-01,Brazil,Amazon,797.0,72694.0
tt1660648,2024-03-01,Colombia,Amazon,612.0,46672.0
tt1660648,2024-03-01,Mexico,Amazon,1317.0,119831.0
tt1660648,2024-04-01,Argentina,Amazon,110.0,12726.0
tt1660648,2024-04-01,Brazil,Amazon,254.0,23470.0
tt1660648,2024-04-01,Colombia,Amazon,58.0,6583.0
tt1660648,2024-04-01,Mexico,Amazon,169.0,16208.0
tt1660648,2024-05-01,Argentina,Amazon,52.0,5034.0
tt1660648,2024-05-01,Brazil,Amazon,106.0,9623.0
tt1660648,2024-05-01,Colombia,Amazon,94.0,9072.0
tt1660648,2024-05-01,Mexico,Amazon,145.0,12839.0
tt1660648,2024-06-01,Argentina,Amazon,25.0,2943.0
tt1660648,2024-06-01,Brazil,Amazon,110.0,8376.0
tt1660648,2024-06-01,Colombia,Amazon,132.0,12541.0
tt1660648,2024-06-01,Mexico,Amazon,110.0,10557.0
tt1660648,2024-07-01,Argentina,Amazon,52.0,5068.0
tt1660648,2024-07-01,Brazil,Amazon,109.0,12175.0
tt1660648,2024-07-01,Colombia,Amazon,39.0,3724.0
tt1660648,2024-07-01,Mexico,Amazon,99.0,6907.0
tt1660648,2024-08-01,Argentina,Amazon,41.0,4703.0
tt1660648,2024-08-01,Brazil,Amazon,48.0,5407.0
tt1660648,2024-08-01,Colombia,Amazon,29.0,3408.0
tt1660648,2024-08-01,Mexico,Amazon,85.0,6269.0
tt1660648,2024-09-01,Argentina,Amazon,26.0,2361.0
tt1660648,2024-09-01,Brazil,Amazon,66.0,7519.0
tt1660648,2024-09-01,Colombia,Amazon,15.0,976.0
tt1660648,2024-09-01,Mexico,Amazon,48.0,4692.0
tt1660648,2024-10-01,Argentina,Amazon,11.0,943.0
tt1660648,2024-10-01,Brazil,Amazon,9.0,1016.0
tt1660648,2024-10-01,Colombia,Amazon,20.0,1364.0
tt1660648,2024-10-01,Mexico,Amazon,114.0,4007.0
tt1660648,2024-11-01,Argentina,Amazon,6.0,884.0
tt1660648,2024-11-01,Brazil,Amazon,28.0,2266.0
tt1660648,2024-11-01,Colombia,Amazon,33.0,3660.0
tt1660648,2024-11-01,Mexico,Amazon,32.0,2145.0
tt1660648,2024-12-01,Brazil,Amazon,8.0,885.0
tt1660648,2024-12-01,Colombia,Amazon,25.0,2776.0
tt1660648,2024-12-01,Mexico,Amazon,4.0,527.0
tt1660648,2025-01-01,Argentina,Amazon,7.0,879.0
tt1660648,2025-01-01,Colombia,Amazon,9.0,684.0
tt1660648,2025-01-01,Mexico,Amazon,12.0,143.0
tt1660648,2025-02-01,Argentina,Amazon,95.0,9477.0
tt1660648,2025-02-01,Colombia,Amazon,19.0,2152.0
tt1660648,2025-02-01,Mexico,Amazon,57.0,6213.0
tt1660648,2025-03-01,Argentina,Amazon,9.0,989.0
tt1660648,2025-03-01,Brazil,Amazon,7.0,832.0
tt1660648,2025-03-01,Colombia,Amazon,72.0,4878.0
tt1660648,2025-03-01,Mexico,Amazon,36.0,4040.0
tt1660648,2025-04-01,Colombia,Amazon,25.0,2789.0
tt1660648,2025-04-01,Mexico,Amazon,6.0,782.0
tt1660648,2025-05-01,Brazil,Amazon,146.0,15904.0
tt1660648,2025-06-01,Brazil,Amazon,10.0,1226.0
tt1660648,2025-06-01,Mexico,Amazon,5.0,386.0
tt1660648,2025-07-01,Mexico,Amazon,5.0,598.0
tt1660648,2025-08-01,Brazil,Amazon,155.0,16453.0
tt1660648,2025-08-01,Colombia,Amazon,4.0,527.0
tt1660648,2025-08-01,Mexico,Amazon,3.0,374.0
tt1660648,2025-09-01,Brazil,Amazon,4.0,501.0
tt1660648,2025-09-01,Colombia,Amazon,53.0,5749.0
tt1660648,2025-10-01,Brazil,Amazon,124.0,13098.0
tt1660648,2025-10-01,Mexico,Amazon,1.0,185.0
tt1660648,2025-11-01,Brazil,Amazon,525.0,56976.0
tt1660648,2025-12-01,Brazil,Amazon,110.0,11820.0
tt1660648,2025-12-01,Mexico,Amazon,1.0,131.0
tt1660648,2026-01-01,Argentina,Amazon,44.0,3829.0
tt1660648,2026-01-01,Brazil,Amazon,89.0,2830.0
tt1660648,2026-01-01,Colombia,Amazon,17.0,1939.0
tt1660648,2026-01-01,Mexico,Amazon,136.0,9034.0
tt1660648,2026-02-01,Argentina,Amazon,7.0,838.0
tt1660648,2026-02-01,Brazil,Amazon,32.0,3536.0
tt1660648,2026-02-01,Mexico,Amazon,10.0,1155.0
tt1660648,2026-04-01,Argentina,Amazon,17.0,1740.0
tt1660648,2026-04-01,Brazil,Amazon,28.0,2276.0
tt1660648,2026-04-01,Mexico,Amazon,86.0,6976.0
tt1660648,2026-05-01,Argentina,Amazon,64.0,5481.0
tt1660648,2026-05-01,Brazil,Amazon,20.0,2115.0
tt1660648,2026-05-01,Colombia,Amazon,16.0,1735.0
tt1660648,2026-05-01,Mexico,Amazon,27.0,2771.0
tt1660648,2026-06-01,Colombia,Amazon,4.0,511.0
tt1660648,2026-06-01,Mexico,Amazon,34.0,3526.0
tt1661236,2025-03-01,Argentina,Amazon,30.0,2139.0
tt1661236,2025-03-01,Brazil,Amazon,85.0,3278.0
tt1661236,2025-04-01,Brazil,Amazon,73.0,466.0
tt1661236,2025-04-01,Colombia,Amazon,101.0,10817.0
tt1661236,2025-04-01,Mexico,Amazon,10.0,1012.0
tt1661236,2026-02-01,Colombia,Amazon,11.0,1195.0
tt1661236,2026-04-01,Mexico,Amazon,20.0,2299.0
tt1674782,2025-09-01,Brazil,HBO Max,707.0,62839.0
tt1674782,2025-09-01,Colombia,Amazon,4.0,416.0
tt1674782,2025-09-01,Colombia,HBO Max,852.0,60528.0
tt1674782,2025-09-01,Mexico,Amazon,7.0,305.0
tt1674782,2025-09-01,Mexico,HBO Max,66.0,3341.0
tt1674782,2025-12-01,Brazil,HBO Max,1.0,123.0
tt1674782,2026-01-01,Argentina,HBO Max,9.0,923.0
tt1674782,2026-01-01,Brazil,HBO Max,76.0,6659.0
tt1674782,2026-01-01,Colombia,HBO Max,13.0,1270.0
tt1674782,2026-01-01,Mexico,Amazon,61.0,5362.0
tt1674782,2026-01-01,Mexico,HBO Max,36.0,573.0
tt1674782,2026-02-01,Argentina,HBO Max,30.0,2886.0
tt1674782,2026-02-01,Brazil,HBO Max,42.0,3542.0
tt1674782,2026-02-01,Colombia,HBO Max,7.0,489.0
tt1674782,2026-02-01,Mexico,HBO Max,16.0,1166.0
tt1674782,2026-03-01,Argentina,HBO Max,20.0,1791.0
tt1674782,2026-03-01,Brazil,HBO Max,82.0,7129.0
tt1674782,2026-03-01,Colombia,HBO Max,7.0,523.0
tt1674782,2026-03-01,Mexico,HBO Max,58.0,5212.0
tt1674782,2026-04-01,Brazil,HBO Max,14.0,1292.0
tt1674782,2026-04-01,Colombia,HBO Max,37.0,3327.0
tt1674782,2026-04-01,Mexico,HBO Max,2.0,281.0
tt1674782,2026-05-01,Argentina,HBO Max,41.0,3687.0
tt1674782,2026-05-01,Brazil,HBO Max,56.0,891.0
tt1674782,2026-05-01,Mexico,HBO Max,97.0,4456.0
tt1674782,2026-06-01,Argentina,HBO Max,9.0,910.0
tt1674782,2026-06-01,Brazil,HBO Max,29.0,8.0
tt1674782,2026-06-01,Colombia,HBO Max,5.0,516.0
tt1674782,2026-06-01,Mexico,HBO Max,2.0,194.0
tt1684562,2024-08-01,Brazil,Amazon,20.0,116.0
tt1684562,2024-09-01,Brazil,Amazon,327.0,774.0
tt1684562,2024-09-01,Mexico,Amazon,134.0,396.0
tt1684562,2024-10-01,Brazil,Amazon,182.0,583.0
tt1684562,2024-10-01,Mexico,Amazon,5.0,26.0
tt1684562,2024-11-01,Brazil,Amazon,2319.0,191975.0
tt1684562,2024-11-01,Colombia,Amazon,8.0,1012.0
tt1684562,2024-11-01,Mexico,Amazon,5.0,163.0
tt1684562,2024-12-01,Brazil,Amazon,739.0,47630.0
tt1684562,2024-12-01,Colombia,Amazon,38.0,3750.0
tt1684562,2024-12-01,Mexico,Amazon,117.0,10637.0
tt1684562,2025-01-01,Argentina,HBO Max,25.0,3129.0
tt1684562,2025-01-01,Brazil,Amazon,57.0,3667.0
tt1684562,2025-01-01,Colombia,HBO Max,151.0,18601.0
tt1684562,2025-01-01,Mexico,Amazon,168.0,19592.0
tt1684562,2025-01-01,Mexico,HBO Max,264.0,30033.0
tt1684562,2025-02-01,Argentina,HBO Max,1.0,8.0
tt1684562,2025-02-01,Brazil,Amazon,162.0,18862.0
tt1684562,2025-02-01,Colombia,Amazon,12.0,661.0
tt1684562,2025-02-01,Colombia,HBO Max,10.0,1001.0
tt1684562,2025-02-01,Mexico,HBO Max,133.0,8631.0
tt1684562,2025-03-01,Brazil,Amazon,146.0,16172.0
tt1684562,2025-04-01,Colombia,HBO Max,19.0,242.0
tt1684562,2025-04-01,Mexico,Amazon,8.0,1191.0
tt1684562,2025-05-01,Brazil,Amazon,58.0,7839.0
tt1684562,2025-06-01,Brazil,Amazon,26.0,3360.0
tt1684562,2025-07-01,Brazil,Amazon,272.0,32443.0
tt1684562,2025-08-01,Brazil,Amazon,7.0,893.0
tt1684562,2025-08-01,Colombia,Netflix,2.0,219.0
tt1684562,2025-09-01,Brazil,Amazon,106.0,1000.0
tt1684562,2025-10-01,Brazil,Amazon,52.0,6707.0
tt1684562,2025-11-01,Brazil,Amazon,18.0,2217.0
tt1684562,2025-12-01,Brazil,Amazon,2.0,299.0
tt1684562,2026-01-01,Argentina,HBO Max,24.0,2429.0
tt1684562,2026-01-01,Brazil,Amazon,19.0,2445.0
tt1684562,2026-01-01,Brazil,Netflix,9.0,1099.0
tt1684562,2026-01-01,Mexico,Amazon,22.0,2791.0
tt1684562,2026-02-01,Argentina,Amazon,12.0,1519.0
tt1684562,2026-02-01,Argentina,HBO Max,8.0,962.0
tt1684562,2026-02-01,Brazil,Amazon,135.0,14777.0
tt1684562,2026-02-01,Brazil,Netflix,728.0,62198.0
tt1684562,2026-02-01,Colombia,Amazon,8.0,1028.0
tt1684562,2026-02-01,Mexico,Amazon,63.0,6340.0
tt1684562,2026-03-01,Argentina,Amazon,270.0,29887.0
tt1684562,2026-03-01,Brazil,Amazon,43.0,5533.0
tt1684562,2026-03-01,Brazil,Netflix,162.0,18835.0
tt1684562,2026-03-01,Colombia,Amazon,317.0,32351.0
tt1684562,2026-03-01,Mexico,Amazon,927.0,85506.0
tt1684562,2026-04-01,Argentina,Amazon,22.0,1929.0
tt1684562,2026-04-01,Brazil,Netflix,80.0,8775.0
tt1684562,2026-04-01,Colombia,Amazon,17.0,1416.0
tt1684562,2026-04-01,Mexico,Amazon,97.0,12147.0
tt1684562,2026-05-01,Brazil,Netflix,178.0,20212.0
tt1684562,2026-05-01,Colombia,Amazon,24.0,1964.0
tt1684562,2026-05-01,Mexico,Amazon,26.0,3390.0
tt1684562,2026-06-01,Argentina,Amazon,24.0,19.0
tt1684562,2026-06-01,Brazil,Netflix,91.0,8402.0
tt1684562,2026-06-01,Colombia,Amazon,26.0,3256.0
tt1684562,2026-06-01,Mexico,Amazon,73.0,9214.0
tt16900880,2023-03-01,Argentina,Netflix,20.0,2804.0
tt16900880,2023-03-01,Brazil,Netflix,254.0,13874.0
tt16900880,2023-03-01,Colombia,Netflix,39.0,2286.0
tt16900880,2023-03-01,Mexico,Netflix,75.0,6034.0
tt16900880,2023-04-01,Argentina,Netflix,498.0,50923.0
tt16900880,2023-04-01,Brazil,Netflix,2321.0,214976.0
tt16900880,2023-04-01,Colombia,Netflix,793.0,67642.0
tt16900880,2023-04-01,Mexico,Netflix,1889.0,173615.0
tt16900880,2023-05-01,Argentina,Netflix,15.0,1793.0
tt16900880,2023-05-01,Brazil,Netflix,196.0,21269.0
tt16900880,2023-05-01,Colombia,Netflix,129.0,12104.0
tt16900880,2023-05-01,Mexico,Netflix,159.0,12730.0
tt16900880,2023-06-01,Argentina,Netflix,20.0,1498.0
tt16900880,2023-06-01,Brazil,Netflix,257.0,21394.0
tt16900880,2023-06-01,Colombia,Netflix,51.0,4743.0
tt16900880,2023-06-01,Mexico,Netflix,102.0,8437.0
tt16900880,2023-07-01,Argentina,Netflix,4.0,605.0
tt16900880,2023-07-01,Brazil,Netflix,67.0,5943.0
tt16900880,2023-07-01,Colombia,Netflix,41.0,5356.0
tt16900880,2023-07-01,Mexico,Netflix,149.0,13979.0
tt16900880,2023-08-01,Argentina,Netflix,4.0,581.0
tt16900880,2023-08-01,Brazil,Netflix,107.0,10118.0
tt16900880,2023-08-01,Colombia,Netflix,52.0,3260.0
tt16900880,2023-08-01,Mexico,Netflix,89.0,10553.0
tt16900880,2023-09-01,Argentina,Netflix,29.0,2627.0
tt16900880,2023-09-01,Brazil,Netflix,56.0,1996.0
tt16900880,2023-09-01,Colombia,Netflix,9.0,1549.0
tt16900880,2023-09-01,Mexico,Netflix,72.0,6507.0
tt16900880,2023-10-01,Argentina,Netflix,11.0,1549.0
tt16900880,2023-10-01,Brazil,Netflix,126.0,12711.0
tt16900880,2023-10-01,Colombia,Netflix,30.0,2952.0
tt16900880,2023-10-01,Mexico,Netflix,50.0,4105.0
tt16900880,2023-11-01,Argentina,Netflix,7.0,659.0
tt16900880,2023-11-01,Brazil,Netflix,40.0,1310.0
tt16900880,2023-11-01,Colombia,Netflix,28.0,2458.0
tt16900880,2023-11-01,Mexico,Netflix,39.0,4861.0
tt16900880,2023-12-01,Brazil,Netflix,42.0,5721.0
tt16900880,2023-12-01,Colombia,Netflix,17.0,1943.0
tt16900880,2023-12-01,Mexico,Netflix,46.0,2948.0
tt16900880,2024-01-01,Argentina,Netflix,5.0,687.0
tt16900880,2024-01-01,Brazil,Netflix,17.0,2253.0
tt16900880,2024-01-01,Colombia,Netflix,12.0,1470.0
tt16900880,2024-01-01,Mexico,Netflix,25.0,3396.0
tt16900880,2024-02-01,Argentina,Netflix,17.0,2473.0
tt16900880,2024-02-01,Brazil,Netflix,0.0,0.0
tt16900880,2024-02-01,Colombia,Netflix,3.0,448.0
tt16900880,2024-02-01,Mexico,Netflix,17.0,165.0
tt16900880,2024-03-01,Argentina,Netflix,0.0,0.0
tt16900880,2024-03-01,Brazil,Netflix,28.0,2742.0
tt16900880,2024-03-01,Colombia,Netflix,18.0,1844.0
tt16900880,2024-03-01,Mexico,Netflix,17.0,1040.0
tt16900880,2024-04-01,Argentina,Netflix,7.0,1129.0
tt16900880,2024-04-01,Colombia,Netflix,3.0,221.0
tt16900880,2024-04-01,Mexico,Netflix,22.0,443.0
tt16900880,2024-05-01,Argentina,Netflix,14.0,1387.0
tt16900880,2024-05-01,Brazil,Netflix,35.0,3765.0
tt16900880,2024-05-01,Colombia,Netflix,9.0,1128.0
tt16900880,2024-05-01,Mexico,Netflix,20.0,2827.0
tt16900880,2024-06-01,Argentina,Netflix,13.0,1266.0
tt16900880,2024-06-01,Brazil,Netflix,95.0,4343.0
tt16900880,2024-06-01,Colombia,Netflix,21.0,1661.0
tt16900880,2024-06-01,Mexico,Netflix,29.0,1893.0
tt16900880,2024-07-01,Brazil,Netflix,27.0,3749.0
tt16900880,2024-07-01,Colombia,Netflix,22.0,1956.0
tt16900880,2024-08-01,Argentina,Netflix,3.0,16.0
tt16900880,2024-08-01,Brazil,Netflix,14.0,1989.0
tt16900880,2024-08-01,Colombia,Netflix,9.0,199.0
tt16900880,2024-08-01,Mexico,Netflix,7.0,1049.0
tt16900880,2024-09-01,Argentina,Netflix,5.0,765.0
tt16900880,2024-09-01,Brazil,Netflix,14.0,322.0
tt16900880,2024-09-01,Colombia,Netflix,4.0,432.0
tt16900880,2024-09-01,Mexico,Netflix,30.0,3296.0
tt16900880,2024-10-01,Colombia,Netflix,3.0,181.0
tt16900880,2024-11-01,Brazil,Netflix,32.0,4466.0
tt16900880,2024-11-01,Colombia,Netflix,5.0,407.0
tt16900880,2024-12-01,Brazil,Netflix,13.0,1812.0
tt16900880,2024-12-01,Colombia,Netflix,3.0,432.0
tt16900880,2024-12-01,Mexico,Netflix,4.0,14.0
tt16900880,2025-01-01,Argentina,Netflix,5.0,686.0
tt16900880,2025-01-01,Brazil,Netflix,9.0,443.0
tt16900880,2025-01-01,Colombia,Netflix,3.0,480.0
tt16900880,2025-02-01,Argentina,Netflix,12.0,1075.0
tt16900880,2025-02-01,Colombia,Netflix,8.0,849.0
tt16900880,2025-03-01,Brazil,Netflix,13.0,1905.0
tt16900880,2025-03-01,Mexico,Netflix,97.0,708.0
tt16900880,2025-04-01,Argentina,Netflix,18.0,1744.0
tt16900880,2025-04-01,Brazil,Netflix,77.0,1482.0
tt16900880,2025-04-01,Colombia,Netflix,25.0,3390.0
tt16900880,2025-04-01,Mexico,Netflix,5.0,788.0
tt16900880,2025-05-01,Argentina,Netflix,4.0,568.0
tt16900880,2025-05-01,Brazil,Netflix,99.0,1319.0
tt16900880,2025-05-01,Colombia,Netflix,7.0,1043.0
tt16900880,2025-05-01,Mexico,Netflix,1.0,253.0
tt16900880,2025-06-01,Argentina,Netflix,5.0,681.0
tt16900880,2025-06-01,Colombia,Netflix,3.0,532.0
tt16900880,2025-07-01,Colombia,Netflix,3.0,397.0
tt16900880,2025-07-01,Mexico,Netflix,4.0,268.0
tt16900880,2025-08-01,Brazil,Netflix,106.0,14026.0
tt16900880,2025-08-01,Colombia,Netflix,5.0,498.0
tt16900880,2025-09-01,Argentina,Netflix,19.0,1594.0
tt16900880,2025-09-01,Brazil,Netflix,112.0,14552.0
tt16900880,2025-09-01,Colombia,Netflix,23.0,1394.0
tt16900880,2025-09-01,Mexico,Netflix,18.0,984.0
tt16900880,2025-10-01,Argentina,Netflix,39.0,3570.0
tt16900880,2025-10-01,Brazil,Netflix,496.0,64688.0
tt16900880,2025-10-01,Colombia,Netflix,64.0,7106.0
tt16900880,2025-10-01,Mexico,Netflix,200.0,18978.0
tt16900880,2025-11-01,Brazil,Netflix,2.0,320.0
tt16900880,2025-11-01,Colombia,Netflix,10.0,1491.0
tt16900880,2025-11-01,Mexico,Netflix,1.0,100.0
tt16900880,2025-12-01,Argentina,Netflix,29.0,4012.0
tt16900880,2025-12-01,Brazil,Netflix,6.0,419.0
tt16900880,2025-12-01,Colombia,Netflix,7.0,890.0
tt16900880,2025-12-01,Mexico,Netflix,1.0,207.0
tt16900880,2026-01-01,Mexico,Netflix,4.0,27.0
tt16900880,2026-02-01,Argentina,Netflix,24.0,3177.0
tt16900880,2026-02-01,Colombia,Netflix,3.0,69.0
tt16900880,2026-02-01,Mexico,Netflix,4.0,567.0
tt16900880,2026-03-01,Brazil,Netflix,89.0,7492.0
tt16900880,2026-03-01,Colombia,Netflix,12.0,1851.0
tt16900880,2026-04-01,Brazil,Netflix,31.0,4262.0
tt16900880,2026-04-01,Colombia,Netflix,26.0,3073.0
tt16900880,2026-04-01,Mexico,Netflix,4.0,110.0
tt16900880,2026-05-01,Argentina,Netflix,7.0,0.0
tt16900880,2026-05-01,Brazil,Netflix,31.0,573.0
tt16900880,2026-05-01,Colombia,Netflix,9.0,832.0
tt16900880,2026-05-01,Mexico,Netflix,21.0,1363.0
tt16900880,2026-06-01,Colombia,Netflix,7.0,1046.0
tt16900880,2026-06-01,Mexico,Netflix,8.0,189.0
tt16951452,2023-05-01,Argentina,Netflix,211.0,18826.0
tt16951452,2023-05-01,Brazil,Netflix,772.0,66236.0
tt16951452,2023-05-01,Colombia,Netflix,283.0,22470.0
tt16951452,2023-05-01,Mexico,Netflix,557.0,49290.0
tt16951452,2023-06-01,Argentina,Netflix,42.0,3895.0
tt16951452,2023-06-01,Brazil,Netflix,128.0,11886.0
tt16951452,2023-06-01,Colombia,Netflix,54.0,5333.0
tt16951452,2023-06-01,Mexico,Netflix,87.0,8832.0
tt16951452,2023-07-01,Argentina,Netflix,22.0,1363.0
tt16951452,2023-07-01,Brazil,Netflix,48.0,5285.0
tt16951452,2023-07-01,Colombia,Netflix,16.0,1904.0
tt16951452,2023-07-01,Mexico,Netflix,62.0,6110.0
tt16951452,2023-08-01,Argentina,Netflix,27.0,1595.0
tt16951452,2023-08-01,Brazil,Netflix,61.0,4878.0
tt16951452,2023-08-01,Colombia,Netflix,8.0,837.0
tt16951452,2023-08-01,Mexico,Netflix,14.0,1757.0
tt16951452,2023-09-01,Argentina,Netflix,11.0,1548.0
tt16951452,2023-09-01,Brazil,Netflix,22.0,2663.0
tt16951452,2023-09-01,Colombia,Netflix,3.0,455.0
tt16951452,2023-09-01,Mexico,Netflix,0.0,0.0
tt16951452,2023-10-01,Brazil,Netflix,22.0,2623.0
tt16951452,2023-10-01,Mexico,Netflix,0.0,0.0
tt16951452,2023-11-01,Brazil,Netflix,18.0,2140.0
tt16951452,2023-11-01,Colombia,Netflix,2.0,248.0
tt16951452,2023-11-01,Mexico,Netflix,0.0,0.0
tt16951452,2023-12-01,Argentina,Netflix,32.0,1845.0
tt16951452,2023-12-01,Brazil,Netflix,14.0,1647.0
tt16951452,2023-12-01,Colombia,Netflix,18.0,971.0
tt16951452,2023-12-01,Mexico,Netflix,34.0,2379.0
tt16951452,2024-01-01,Argentina,Netflix,12.0,1470.0
tt16951452,2024-01-01,Brazil,Netflix,20.0,0.0
tt16951452,2024-01-01,Colombia,Netflix,0.0,0.0
tt16951452,2024-01-01,Mexico,Netflix,0.0,0.0
tt16951452,2024-02-01,Argentina,Netflix,0.0,0.0
tt16951452,2024-02-01,Colombia,Netflix,9.0,1202.0
tt16951452,2024-02-01,Mexico,Netflix,9.0,14.0
tt16951452,2024-03-01,Argentina,Netflix,7.0,868.0
tt16951452,2024-03-01,Brazil,Netflix,14.0,1666.0
tt16951452,2024-03-01,Colombia,Netflix,0.0,0.0
tt16951452,2024-03-01,Mexico,Netflix,9.0,1044.0
tt16951452,2024-04-01,Colombia,Netflix,14.0,1205.0
tt16951452,2024-05-01,Argentina,Netflix,9.0,455.0
tt16951452,2024-05-01,Brazil,Netflix,0.0,0.0
tt16951452,2024-05-01,Colombia,Netflix,3.0,368.0
tt16951452,2024-06-01,Argentina,Netflix,6.0,739.0
tt16951452,2024-06-01,Brazil,Netflix,16.0,1867.0
tt16951452,2024-06-01,Colombia,Netflix,5.0,5.0
tt16951452,2024-07-01,Brazil,Netflix,24.0,2975.0
tt16951452,2024-07-01,Colombia,Netflix,12.0,1425.0
tt16951452,2024-08-01,Argentina,Netflix,13.0,1732.0
tt16951452,2024-08-01,Brazil,Netflix,21.0,242.0
tt16951452,2024-08-01,Colombia,Netflix,3.0,424.0
tt16951452,2024-09-01,Argentina,Netflix,17.0,1312.0
tt16951452,2024-09-01,Colombia,Netflix,5.0,631.0
tt16951452,2024-10-01,Argentina,Netflix,22.0,107.0
tt16951452,2024-10-01,Brazil,Netflix,36.0,4351.0
tt16951452,2024-10-01,Colombia,Netflix,11.0,1348.0
tt16951452,2024-10-01,Mexico,Netflix,12.0,721.0
tt16951452,2024-11-01,Brazil,Netflix,11.0,1289.0
tt16951452,2024-12-01,Brazil,Netflix,10.0,1239.0
tt16951452,2024-12-01,Colombia,Netflix,2.0,333.0
tt16951452,2025-01-01,Brazil,Netflix,13.0,1623.0
tt16951452,2025-01-01,Colombia,Netflix,3.0,345.0
tt16951452,2025-01-01,Mexico,Netflix,22.0,2658.0
tt16951452,2025-02-01,Brazil,Netflix,11.0,1377.0
tt16951452,2025-03-01,Argentina,Netflix,6.0,794.0
tt16951452,2025-03-01,Brazil,Netflix,38.0,4450.0
tt16951452,2025-04-01,Argentina,Netflix,4.0,12.0
tt16951452,2025-04-01,Colombia,Netflix,2.0,17.0
tt16951452,2025-05-01,Colombia,Netflix,2.0,254.0
tt16951452,2025-07-01,Mexico,Netflix,104.0,12072.0
tt16951452,2025-08-01,Brazil,Netflix,9.0,364.0
tt16951452,2025-09-01,Brazil,Netflix,21.0,2578.0
tt16951452,2025-09-01,Colombia,Netflix,3.0,363.0
tt16951452,2025-11-01,Brazil,Netflix,3.0,363.0
tt16951452,2025-12-01,Brazil,Netflix,2.0,263.0
tt16951452,2026-03-01,Brazil,Netflix,37.0,4274.0
tt16951452,2026-03-01,Colombia,Netflix,6.0,405.0
tt16951452,2026-05-01,Argentina,Netflix,10.0,1226.0
tt16951452,2026-05-01,Colombia,Netflix,21.0,609.0
tt1695843,2023-10-01,Argentina,Disney+,8.0,142.0
tt1695843,2023-10-01,Brazil,Disney+,244.0,5551.0
tt1695843,2023-10-01,Colombia,Disney+,10.0,310.0
tt1695843,2023-10-01,Mexico,Disney+,205.0,6342.0
tt1695843,2023-11-01,Argentina,Disney+,0.0,0.0
tt1695843,2023-11-01,Brazil,Disney+,75.0,2135.0
tt1695843,2023-11-01,Colombia,Disney+,0.0,0.0
tt1695843,2023-11-01,Mexico,Disney+,0.0,0.0
tt1695843,2023-12-01,Argentina,Disney+,21.0,859.0
tt1695843,2023-12-01,Brazil,Disney+,0.0,0.0
tt1695843,2023-12-01,Colombia,Disney+,0.0,0.0
tt1695843,2023-12-01,Mexico,Disney+,14.0,148.0
tt1695843,2024-01-01,Argentina,Disney+,13.0,625.0
tt1695843,2024-01-01,Brazil,Disney+,73.0,1173.0
tt1695843,2024-01-01,Colombia,Disney+,17.0,482.0
tt1695843,2024-01-01,Mexico,Disney+,65.0,615.0
tt1695843,2024-02-01,Argentina,Disney+,11.0,399.0
